ID,Element,Percentage,Time_seconds,Final_Objective,DetectionOK,AvgDispersion,StdDispersion,MeanAbsDispersion,N_FalsePositives,Type_of_element_to_search,Story
1473,82,75,83104.88671,1.04852328,VERDADERO,8.348833264,9.461336747,8.348833264,0,inclined_leg,Story 4
1474,82,80,83153.49551,1.045413861,VERDADERO,8.214848504,9.347720249,8.214848504,0,inclined_leg,Story 4
1475,82,85,83220.13392,1.04270279,VERDADERO,8.067253745,9.214845318,8.067253745,0,inclined_leg,Story 4
1476,82,90,83293.69356,1.040650446,VERDADERO,7.934227307,9.055269825,7.934227307,0,inclined_leg,Story 4
1477,83,5,83347.21209,1.127197187,VERDADERO,4.522570408,6.871309727,4.522570408,0,X_diagonal_brace,Story 4
1478,83,10,83397.29511,1.103906357,VERDADERO,4.626739703,6.163235739,4.626739703,0,X_diagonal_brace,Story 4
1479,83,15,83465.41383,1.030754401,VERDADERO,5.981600054,5.666124708,5.981600054,0,X_diagonal_brace,Story 4
1480,83,20,83528.78323,0.966078875,VERDADERO,6.214523605,5.528000326,6.214523605,0,X_diagonal_brace,Story 4
1481,83,25,83601.07507,0.928452804,VERDADERO,7.647177558,6.169208105,7.647177558,0,X_diagonal_brace,Story 4
1482,83,30,83666.79687,0.945148971,VERDADERO,9.407492028,7.631138075,9.407492028,0,X_diagonal_brace,Story 4
1483,83,35,83728.82407,1.006761627,VERDADERO,11.25682846,9.332895783,11.25682846,0,X_diagonal_brace,Story 4
1484,83,40,83802.65252,1.067983582,VERDADERO,11.59299601,8.397788027,11.59299601,0,X_diagonal_brace,Story 4
1485,83,45,83862.31852,1.101435393,VERDADERO,12.3265361,8.825187728,12.3265361,0,X_diagonal_brace,Story 4
1486,83,50,83920.97489,1.109514602,VERDADERO,12.44259606,8.832392432,12.44259606,0,X_diagonal_brace,Story 4
1487,83,55,83979.86858,1.102147293,VERDADERO,12.17274729,8.602857355,12.17274729,0,X_diagonal_brace,Story 4
1488,83,60,84053.95837,1.088414834,VERDADERO,12.80333717,10.23245124,12.80333717,0,X_diagonal_brace,Story 4
1489,83,65,84126.02663,1.074007973,VERDADERO,12.31340855,9.747730626,12.31340855,0,X_diagonal_brace,Story 4
1490,83,70,84188.83512,1.06389042,VERDADERO,11.89326147,9.322989766,11.89326147,0,X_diagonal_brace,Story 4
1491,83,75,84233.59658,1.065898383,VERDADERO,11.62171289,9.077491529,11.62171289,0,X_diagonal_brace,Story 4
1492,83,80,84295.73473,1.107822664,VERDADERO,11.7679762,9.462252816,11.7679762,0,X_diagonal_brace,Story 4
1493,83,85,84369.91237,1.359448081,VERDADERO,12.65435287,9.35067336,12.65435287,0,X_diagonal_brace,Story 4
1494,83,90,84417.08263,1.871507395,FALSO,14.66602191,13.55632753,14.66602191,6,X_diagonal_brace,Story 4
1495,84,5,84491.37493,0.982261797,VERDADERO,4.224024134,2.01382041,4.224024134,0,X_diagonal_brace,Story 4
1496,84,10,84586.19318,0.966171337,VERDADERO,2.519108141,2.423233219,2.76682289,0,X_diagonal_brace,Story 4
1497,84,15,84679.23787,0.883316951,VERDADERO,3.640825743,2.900895751,3.703889533,0,X_diagonal_brace,Story 4
1498,84,20,84744.16002,0.771182107,VERDADERO,2.041823578,4.157950674,2.863550329,0,X_diagonal_brace,Story 4
1499,84,25,84809.14324,0.653556512,VERDADERO,1.830674532,6.124790961,3.653685651,0,X_diagonal_brace,Story 4
1500,84,30,84904.37605,0.545728448,VERDADERO,-0.062498328,9.691900412,6.616814897,0,X_diagonal_brace,Story 4
1501,84,35,84966.04238,0.526776387,VERDADERO,3.445176178,10.01097807,5.945566312,2,X_diagonal_brace,Story 4
1502,84,40,85039.06469,0.692552517,VERDADERO,9.212188101,11.3721577,9.684566838,2,X_diagonal_brace,Story 4
1503,84,45,85103.62358,0.911329201,VERDADERO,16.45093325,12.12141833,16.45093325,3,X_diagonal_brace,Story 4
1504,84,50,85157.46998,0.955475976,VERDADERO,16.65108187,12.2319879,16.65108187,3,X_diagonal_brace,Story 4
1505,84,55,85225.06922,0.862641145,VERDADERO,13.83092438,11.6338867,13.83092438,3,X_diagonal_brace,Story 4
1506,84,60,85302.00079,0.723335141,VERDADERO,8.016046536,9.894227779,8.347822979,3,X_diagonal_brace,Story 4
1507,84,65,85359.41991,0.621876466,VERDADERO,6.95988045,12.66949957,8.178127285,2,X_diagonal_brace,Story 4
1508,84,70,85432.51063,0.564775588,VERDADERO,4.663734947,11.13430676,6.847720731,2,X_diagonal_brace,Story 4
1509,84,75,85508.19694,0.53986835,VERDADERO,3.030476342,9.958676643,6.102052889,2,X_diagonal_brace,Story 4
1510,84,80,85584.52883,0.537791455,VERDADERO,2.863470094,11.47609752,7.07680386,0,X_diagonal_brace,Story 4
1511,84,85,85643.45234,0.555547321,VERDADERO,1.174747525,10.59209552,7.156068412,0,X_diagonal_brace,Story 4
1512,84,90,85718.31512,0.604662481,VERDADERO,-0.281785667,9.863785786,7.198721743,0,X_diagonal_brace,Story 4
1513,85,5,85781.86647,1.12674324,VERDADERO,4.745624823,6.880786661,4.745624823,0,X_diagonal_brace,Story 4
1514,85,10,85848.63193,1.094247988,VERDADERO,6.323950808,6.103580156,6.323950808,0,X_diagonal_brace,Story 4
1515,85,15,85918.0231,1.032826764,VERDADERO,5.216120071,5.645152119,5.216120071,0,X_diagonal_brace,Story 4
1516,85,20,85986.38392,0.966065199,VERDADERO,6.213755173,5.527865419,6.213755173,0,X_diagonal_brace,Story 4
1517,85,25,86059.64342,0.928424915,VERDADERO,7.647436124,6.169025686,7.647436124,0,X_diagonal_brace,Story 4
